tick,flightState,filtered_altitude,filtered_acceleration
580869,IDLE,0.0122409,10.3901
580882,IDLE,0.0115193,10.3513
580895,IDLE,0.0101632,10.3175
580908,IDLE,0.00818205,10.287
580921,IDLE,0.00684573,10.2629
580936,IDLE,0.00807813,10.2394
580949,IDLE,0.0112114,10.2184
580962,IDLE,0.0111338,10.1989
580975,IDLE,0.00722324,10.1789
580988,IDLE,0.00587748,10.1608
581001,IDLE,0.00454184,10.146
581014,IDLE,0.00515724,10.1306
581027,IDLE,0.00641032,10.1211
581040,IDLE,0.00636595,10.1123
581053,IDLE,0.0069617,10.1016
581070,IDLE,0.00628051,10.0924
581083,IDLE,0.00687238,10.0847
581096,IDLE,0.00556123,10.0768
581109,IDLE,0.00363099,10.0687
581122,IDLE,0.00170889,10.0615
581135,IDLE,-0.000843537,10.056
581148,IDLE,-0.00147299,10.0493
581161,IDLE,-0.00336825,10.0444
581174,IDLE,-0.00334516,10.0385
581187,IDLE,-0.00205543,10.0323
581200,IDLE,-0.00457392,10.0278
581213,IDLE,-0.00200324,10.0247
581226,IDLE,-0.00326962,10.0205
581239,IDLE,-0.00580545,10.016
581252,IDLE,-0.00896971,10.0127
581269,IDLE,-0.0102037,10.0087
581282,IDLE,-0.0120717,10.0044
581295,IDLE,-0.013285,10.0004
581308,IDLE,-0.013837,9.99754
581321,IDLE,-0.013741,9.99512
581334,IDLE,-0.0174855,9.99216
581347,IDLE,-0.0186598,9.98919
581364,IDLE,-0.0230498,9.98575
581377,IDLE,-0.0255118,9.98187
581390,IDLE,-0.0259866,9.97952
581403,IDLE,-0.0238427,9.97756
581416,IDLE,-0.0249898,9.97542
581429,IDLE,-0.0248134,9.97416
581442,IDLE,-0.0246392,9.97154
581459,IDLE,-0.0264099,9.96911
581476,IDLE,-0.0268716,9.96784
581489,IDLE,-0.0299068,9.96671
581502,IDLE,-0.0296974,9.96584
581515,IDLE,-0.0281958,9.96355
581528,IDLE,-0.0312267,9.96187
581541,IDLE,-0.027753,9.96023
581554,IDLE,-0.0282114,9.959
581567,IDLE,-0.0306334,9.95604
581580,IDLE,-0.0310712,9.95508
581593,IDLE,-0.0334713,9.9543
581606,IDLE,-0.0365115,9.95302
581623,IDLE,-0.0389002,9.95144
581640,IDLE,-0.0412813,9.94985
581653,IDLE,-0.0416489,9.94803
581666,IDLE,-0.0420119,9.94571
581683,IDLE,-0.0417137,9.94327
581709,IDLE,-0.0420722,9.94167
581722,IDLE,-0.0420722,9.93946
581735,IDLE,-0.0420722,9.93986
581748,IDLE,-0.0420722,9.93918
581761,IDLE,-0.0420722,9.93853
581774,IDLE,-0.0420722,9.93825
581787,IDLE,-0.0420722,9.93782
581800,IDLE,-0.0420722,9.93771
581816,IDLE,-0.041777,9.93544
581833,IDLE,-0.0434296,9.93411
581846,IDLE,-0.0424764,9.93312
581859,IDLE,-0.0389463,9.93183
581872,IDLE,-0.0399813,9.93088
581885,IDLE,-0.0390475,9.92927
581902,IDLE,-0.039422,9.92952
581915,IDLE,-0.0365587,9.92883
581928,IDLE,-0.0363024,9.92852
581941,IDLE,-0.0386363,9.92791
581954,IDLE,-0.0357647,9.92706
581967,IDLE,-0.0348572,9.92664
581980,IDLE,-0.0339587,9.92659
581993,IDLE,-0.034369,9.9263
582006,IDLE,-0.0321873,9.92567
582019,IDLE,-0.0326093,9.92528
582032,IDLE,-0.0323824,9.92455
582045,IDLE,-0.0315146,9.92392
582058,IDLE,-0.0287328,9.92293
582071,IDLE,-0.0291758,9.92224
582084,IDLE,-0.03026,9.92135
582101,IDLE,-0.0306896,9.92061
582114,IDLE,-0.0260178,9.9203
582127,IDLE,-0.0258364,9.91988
582140,IDLE,-0.0282293,9.91912
582153,IDLE,-0.026741,9.91876
582166,IDLE,-0.0246152,9.91929
582179,IDLE,-0.0250895,9.91923
582192,IDLE,-0.0274947,9.91953
582205,IDLE,-0.0286018,9.91926
582218,IDLE,-0.027109,9.91918
582231,IDLE,-0.0256265,9.91924
582248,IDLE,-0.0241542,9.91977
582261,IDLE,-0.0226922,9.91952
582274,IDLE,-0.0238311,9.91906
582287,IDLE,-0.0223736,9.91883
582318,IDLE,-0.0260959,9.91855
582331,IDLE,-0.0272211,9.91869
582344,IDLE,-0.0263766,9.91819
582357,IDLE,-0.026192,9.91765
582371,IDLE,-0.0214886,9.91794
582384,IDLE,-0.0167464,9.91741
582397,IDLE,-0.0172899,9.91727
582410,IDLE,-0.0178269,9.91684
582423,IDLE,-0.0163818,9.91626
582436,IDLE,-0.0195584,9.91602
582449,IDLE,-0.0174246,9.91593
582462,IDLE,-0.0179635,9.9152
582475,IDLE,-0.0211467,9.91481
582488,IDLE,-0.0223335,9.9146
582506,IDLE,-0.0241744,9.91416
582523,IDLE,-0.0260044,9.91388
582536,IDLE,-0.0238107,9.91392
582549,IDLE,-0.019618,9.91343
582562,IDLE,-0.0194746,9.91333
582575,IDLE,-0.020005,9.91351
582588,IDLE,-0.0212047,9.91317
582601,IDLE,-0.0210518,9.91305
582614,IDLE,-0.0189044,9.91272
582627,IDLE,-0.0207704,9.91272
582640,IDLE,-0.0212868,9.91345
582653,IDLE,-0.0217969,9.91335
582670,IDLE,-0.0229677,9.91366
582686,IDLE,-0.020822,9.91336
582701,IDLE,-0.022001,9.91303
582714,IDLE,-0.0218443,9.91281
582731,IDLE,-0.0203762,9.9127
582744,IDLE,-0.0195736,9.91255
582757,IDLE,-0.0187793,9.91236
582770,IDLE,-0.0206058,9.9124
582783,IDLE,-0.0217708,9.91206
582796,IDLE,-0.0203132,9.91232
582822,IDLE,-0.0188661,9.91212
582835,IDLE,-0.0188661,9.91188
582848,IDLE,-0.0188661,9.91201
582865,IDLE,-0.0188661,9.91147
582878,IDLE,-0.0188661,9.91147
582891,IDLE,-0.0188661,9.91104
582904,IDLE,-0.0188661,9.9108
582917,IDLE,-0.0188661,9.91047
582935,IDLE,-0.0180797,9.90964
582948,IDLE,-0.0199044,9.90957
582961,IDLE,-0.0178102,9.90941
582974,IDLE,-0.0202959,9.90974
582987,IDLE,-0.0208064,9.9095
583000,IDLE,-0.0226199,9.90961
583013,IDLE,-0.0218051,9.90943
583026,IDLE,-0.0196953,9.90918
583039,IDLE,-0.0182496,9.90933
583052,IDLE,-0.0220445,9.90999
583065,IDLE,-0.0238703,9.91019
583078,IDLE,-0.0250262,9.90987
583091,IDLE,-0.0241863,9.9097
583104,IDLE,-0.0253342,9.90938
583117,IDLE,-0.0251549,9.90935
583134,IDLE,-0.0275889,9.90924
583147,IDLE,-0.0273939,9.90942
583160,IDLE,-0.0291581,9.90909
583173,IDLE,-0.0315628,9.90877
583186,IDLE,-0.0319933,9.90823
583199,IDLE,-0.0304646,9.90808
583212,IDLE,-0.0309007,9.9081
583225,IDLE,-0.0313317,9.90831
583238,IDLE,-0.0330523,9.90837
583251,IDLE,-0.0354077,9.90806
583264,IDLE,-0.0371091,9.90821
583277,IDLE,-0.0348979,9.90821
583290,IDLE,-0.0359602,9.90814
583303,IDLE,-0.0389598,9.90796
583316,IDLE,-0.0406524,9.90765
583333,IDLE,-0.040365,9.90792
583346,IDLE,-0.0400812,9.90757
583359,IDLE,-0.0417482,9.90718
583373,IDLE,-0.045354,9.90715
583386,IDLE,-0.0456873,9.90696
583399,IDLE,-0.0460164,9.9071
583412,IDLE,-0.0443979,9.90709
583425,IDLE,-0.0440874,9.90678
583438,IDLE,-0.0444243,9.90637
583451,IDLE,-0.0460442,9.90603
583464,IDLE,-0.0476543,9.90623
583477,IDLE,-0.0486133,9.90638
583490,IDLE,-0.0489169,9.9063
583503,IDLE,-0.050496,9.90594
583520,IDLE,-0.052702,9.90544
583537,IDLE,-0.052338,9.90539
583550,IDLE,-0.0526141,9.90556
583563,IDLE,-0.0522545,9.90561
583578,IDLE,-0.0531641,9.90548
583591,IDLE,-0.0534311,9.90554
583604,IDLE,-0.0555739,9.90571
583617,IDLE,-0.0577103,9.90584
583630,IDLE,-0.0573181,9.90577
583643,IDLE,-0.0581887,9.90576
583656,IDLE,-0.0596753,9.90562
583669,IDLE,-0.0617773,9.90539
583686,IDLE,-0.0644991,9.9055
583702,IDLE,-0.0634251,9.90525
583716,IDLE,-0.0617305,9.90541
583729,IDLE,-0.0613097,9.90556
583746,IDLE,-0.059635,9.90538
583759,IDLE,-0.0585979,9.90544
583772,IDLE,-0.0594622,9.90533
583785,IDLE,-0.062196,9.90545
583798,IDLE,-0.0642992,9.90528
583811,IDLE,-0.0663951,9.90533
583824,IDLE,-0.06594,9.90542
583837,IDLE,-0.0673907,9.90534
583850,IDLE,-0.0688318,9.90543
583863,IDLE,-0.0664606,9.90556
583876,IDLE,-0.0691839,9.90563
583889,IDLE,-0.0687065,9.90538
583902,IDLE,-0.06887,9.9053
583915,IDLE,-0.0683999,9.90507
583941,IDLE,-0.0673028,9.90486
583958,IDLE,-0.0673028,9.90477
583971,IDLE,-0.0673028,9.90457
583984,IDLE,-0.0673028,9.90444
583997,IDLE,-0.0673028,9.90458
584010,IDLE,-0.0673028,9.90444
584025,IDLE,-0.0673028,9.90413
584038,IDLE,-0.0673028,9.90397
584052,IDLE,-0.0674739,9.90367
584065,IDLE,-0.0682738,9.90355
584078,IDLE,-0.0665663,9.90357
584095,IDLE,-0.0642406,9.90357
584108,IDLE,-0.0650652,9.90382
584121,IDLE,-0.0652505,9.9035
584134,IDLE,-0.0654336,9.90353
584147,IDLE,-0.0656143,9.90354
584164,IDLE,-0.0657929,9.90349
584177,IDLE,-0.0641347,9.90364
584190,IDLE,-0.0606436,9.90358
584203,IDLE,-0.0602385,9.90362
584216,IDLE,-0.061075,9.90348
584229,IDLE,-0.0606699,9.90339
584242,IDLE,-0.0608801,9.90331
584255,IDLE,-0.0604804,9.90347
584268,IDLE,-0.0613011,9.90334
584281,IDLE,-0.0596915,9.90367
584294,IDLE,-0.0611211,9.90338
584307,IDLE,-0.0607215,9.90361
584320,IDLE,-0.062741,9.90345
584333,IDLE,-0.0647549,9.9031
584346,IDLE,-0.0649369,9.90286
584363,IDLE,-0.0669325,9.90227
584377,IDLE,-0.0658861,9.90215
584390,IDLE,-0.0642432,9.90226
584403,IDLE,-0.0619994,9.90234
584416,IDLE,-0.0609798,9.902
584429,IDLE,-0.0618012,9.90184
584442,IDLE,-0.0632213,9.90189
584457,IDLE,-0.062197,9.90178
584470,IDLE,-0.0605751,9.90167
584483,IDLE,-0.0613979,9.90175
584496,IDLE,-0.0628185,9.90173
584509,IDLE,-0.0624073,9.90176
584522,IDLE,-0.063816,9.90177
584535,IDLE,-0.0609766,9.90158
584552,IDLE,-0.0624066,9.90175
584569,IDLE,-0.0613845,9.90183
584582,IDLE,-0.0628107,9.90175
584595,IDLE,-0.0630059,9.9015
584608,IDLE,-0.0625942,9.90152
584621,IDLE,-0.0615818,9.90149
584634,IDLE,-0.0599762,9.90144
584647,IDLE,-0.0613987,9.90135
584660,IDLE,-0.0616014,9.90149
584673,IDLE,-0.0593981,9.90127
584686,IDLE,-0.0559911,9.90153
584699,IDLE,-0.0537903,9.90143
584716,IDLE,-0.0552755,9.9015
584733,IDLE,-0.051229,9.90153
584746,IDLE,-0.0502621,9.90133
584759,IDLE,-0.0505448,9.90141
584776,IDLE,-0.0502084,9.90145
584789,IDLE,-0.0517205,9.90147
584802,IDLE,-0.0519909,9.90128
584815,IDLE,-0.0565411,9.90128
584828,IDLE,-0.0574087,9.90122
584841,IDLE,-0.057025,9.90122
584854,IDLE,-0.056027,9.90077
584867,IDLE,-0.053805,9.90093
584880,IDLE,-0.0534462,9.90076
584895,IDLE,-0.0555544,9.90069
584908,IDLE,-0.0551843,9.90064
584921,IDLE,-0.0548183,9.90067
584934,IDLE,-0.0544566,9.90065
584947,IDLE,-0.0559285,9.90066
584960,IDLE,-0.0543412,9.90062
584977,IDLE,-0.0533711,9.90059
584990,IDLE,-0.0511896,9.90057
585003,IDLE,-0.0520797,9.90081
585016,IDLE,-0.051124,9.90068
585029,IDLE,-0.0507878,9.90096
585055,IDLE,-0.0492415,9.90073
585068,IDLE,-0.0492415,9.90029
585081,IDLE,-0.0492415,9.90019
585094,IDLE,-0.0492415,9.90019
585111,IDLE,-0.0492415,9.9001
585124,IDLE,-0.0492415,9.90003
585137,IDLE,-0.0492415,9.89993
585150,IDLE,-0.0492415,9.89986
585164,IDLE,-0.0477033,9.89981
585181,IDLE,-0.0504313,9.9
585194,IDLE,-0.0507094,9.8998
585207,IDLE,-0.0515988,9.89979
585220,IDLE,-0.0543009,9.89999
585233,IDLE,-0.0539423,9.90023
585246,IDLE,-0.0560269,9.90015
585259,IDLE,-0.0568848,9.89985
585272,IDLE,-0.0589534,9.89979
585285,IDLE,-0.0561113,9.8999
585298,IDLE,-0.0569765,9.89973
585311,IDLE,-0.0590632,9.89968
585324,IDLE,-0.0611438,9.89968
585339,IDLE,-0.060112,9.89995
585352,IDLE,-0.0615717,9.90024
585365,IDLE,-0.0624038,9.90025
585383,IDLE,-0.0619877,9.90042
585396,IDLE,-0.0634253,9.90048
585409,IDLE,-0.0648541,9.90059
585422,IDLE,-0.0625722,9.90039
585435,IDLE,-0.0633965,9.90028
585448,IDLE,-0.0635904,9.90018
585461,IDLE,-0.0631694,9.90019
585474,IDLE,-0.062753,9.90038
585487,IDLE,-0.0659969,9.90016
585500,IDLE,-0.0649433,9.90007
585513,IDLE,-0.0651258,9.89996
585526,IDLE,-0.065306,9.89996
585543,IDLE,-0.0636649,9.89975
585556,IDLE,-0.0620316,9.89984
585573,IDLE,-0.0622317,9.89979
585590,IDLE,-0.0612182,9.89962
585603,IDLE,-0.0596094,9.89955
585616,IDLE,-0.0598243,9.89931
585629,IDLE,-0.0630542,9.89917
585642,IDLE,-0.0632475,9.89917
585655,IDLE,-0.0616246,9.89892
585668,IDLE,-0.0618265,9.89892
585681,IDLE,-0.0614247,9.89892
585694,IDLE,-0.0604255,9.89896
585707,IDLE,-0.0576375,9.89902
585720,IDLE,-0.0572622,9.89913
585737,IDLE,-0.0586965,9.89918
585780,IDLE,-0.0607229,9.89913
585793,IDLE,-0.06093,10.6769
585808,IDLE,-0.058132,10.6179
585825,IDLE,-0.0583565,10.5654
585838,IDLE,-0.0561692,10.5166
585851,IDLE,-0.0533827,10.4726
585864,IDLE,-0.0505933,10.4345
585877,IDLE,-0.04903,10.3978
585890,IDLE,-0.0480885,10.369
585903,IDLE,-0.0459275,10.3371
585916,IDLE,-0.0419247,10.3066
585929,IDLE,-0.0403936,10.2782
585942,IDLE,-0.0376218,10.2545
585955,IDLE,-0.0367357,10.2327
585968,IDLE,-0.0346024,10.2112
585981,IDLE,-0.0324759,10.1941
585994,IDLE,-0.0328851,10.1757
586007,IDLE,-0.0307728,10.1605
586024,IDLE,-0.0280379,10.1485
586037,IDLE,-0.0278459,10.1353
586050,IDLE,-0.0282862,10.1221
586063,IDLE,-0.0306096,10.115
586076,IDLE,-0.0329276,10.1069
586089,IDLE,-0.0301647,10.0976
586102,IDLE,-0.0305939,10.0891
586115,IDLE,-0.0297471,10.0815
586128,IDLE,-0.0320788,10.0745
586141,IDLE,-0.0337701,10.0676
586171,IDLE,-0.0341737,10.06
586184,IDLE,-0.0341737,10.0538
586197,IDLE,-0.0341737,10.0486
586210,IDLE,-0.0341737,10.0439
586223,IDLE,-0.0341737,10.0389
586240,IDLE,-0.0341737,10.0338
586253,IDLE,-0.0341737,10.0278
586266,IDLE,-0.0341737,10.0265
586280,IDLE,-0.037749,10.0218
586293,IDLE,-0.042615,10.0169
586306,IDLE,-0.0423158,10.0146
586319,IDLE,-0.0439652,10.0104
586332,IDLE,-0.043658,10.0076
586345,IDLE,-0.0427082,10.0049
586358,IDLE,-0.0424121,10.0018
586371,IDLE,-0.0414784,9.9978
586386,IDLE,-0.0418294,9.99623
586399,IDLE,-0.0440891,9.99482
586412,IDLE,-0.0456999,9.99247
586429,IDLE,-0.0447461,9.99014
586446,IDLE,-0.0463502,9.98818
586459,IDLE,-0.0447544,9.98536
586472,IDLE,-0.0438076,9.98339
586485,IDLE,-0.0454171,9.9815
586498,IDLE,-0.0438287,9.97962
586511,IDLE,-0.0454408,9.9783
586524,IDLE,-0.0476863,9.97827
586537,IDLE,-0.049925,9.97701
586550,IDLE,-0.0515088,9.97461
586563,IDLE,-0.053731,9.9736
586576,IDLE,-0.05271,9.97142
586593,IDLE,-0.0536357,9.96915
586610,IDLE,-0.0519758,9.96732
586623,IDLE,-0.0503258,9.9665
586636,IDLE,-0.0519095,9.96552
586653,IDLE,-0.0521914,9.96351
586666,IDLE,-0.0531156,9.96194
586679,IDLE,-0.0553124,9.96076
586694,IDLE,-0.0575021,9.95924
586707,IDLE,-0.0590356,9.95781
586720,IDLE,-0.0624921,9.95676
586733,IDLE,-0.0679084,9.95545
586746,IDLE,-0.0687513,9.9529
586759,IDLE,-0.0702434,9.95137
586772,IDLE,-0.0704018,9.95121
586785,IDLE,-0.0738407,9.94966
586798,IDLE,-0.0726512,9.94921
586811,IDLE,-0.0714719,9.94816
586824,IDLE,-0.070303,9.9472
586837,IDLE,-0.0704606,9.94621
586854,IDLE,-0.0745435,9.94528
586867,IDLE,-0.075339,9.9451
586880,IDLE,-0.0761262,9.94463
586893,IDLE,-0.0762423,9.94387
586906,IDLE,-0.0763569,9.94276
586919,IDLE,-0.0771241,9.94126
586932,IDLE,-0.0811149,9.94108
586945,IDLE,-0.0831674,9.93925
586958,IDLE,-0.0858577,9.9393
586971,IDLE,-0.0859051,9.93921
586984,IDLE,-0.0879261,9.93834
586997,IDLE,-0.0905854,9.93779
587010,IDLE,-0.0905991,9.93752
587023,IDLE,-0.093235,9.93679
587036,IDLE,-0.0938943,9.93664
587053,IDLE,-0.0925718,9.93591
587066,IDLE,-0.0938865,9.93574
587079,IDLE,-0.0964976,9.93522
587092,IDLE,-0.0971333,9.93519
587105,IDLE,-0.0990772,9.93398
587120,IDLE,-0.103633,9.93352
587133,IDLE,-0.105561,9.93379
587146,IDLE,-0.10614,9.93405
587159,IDLE,-0.10538,9.93381
587172,IDLE,-0.107937,9.93328
587185,IDLE,-0.10916,9.93312
587198,IDLE,-0.111043,9.93251
587211,IDLE,-0.11091,9.93162
587224,IDLE,-0.112771,9.93075
587237,IDLE,-0.112626,9.92982
587254,IDLE,-0.113803,9.92967
587280,IDLE,-0.114969,9.92906
587293,IDLE,-0.114969,9.92854
587306,IDLE,-0.114969,9.92817
587319,IDLE,-0.114969,9.92868
587332,IDLE,-0.114969,9.92867
587345,IDLE,-0.114969,9.92876
587358,IDLE,-0.114969,9.92882
587371,IDLE,-0.114969,9.92846
587385,IDLE,-0.116125,9.92752
587403,IDLE,-0.113344,9.92727
587416,IDLE,-0.112539,9.92668
587429,IDLE,-0.10846,9.92577
587442,IDLE,-0.107022,9.92587
587459,IDLE,-0.106256,9.92599
587476,IDLE,-0.103516,9.92564
587489,IDLE,-0.0994475,9.92538
587502,IDLE,-0.0926739,9.92483
587515,IDLE,-0.0919862,9.92461
587528,IDLE,-0.0899392,9.92435
587541,IDLE,-0.0837796,9.9241
587554,IDLE,-0.0824485,9.92364
587569,IDLE,-0.0811297,9.92401
587582,IDLE,-0.0784271,9.92392
587595,IDLE,-0.0778345,9.92412
587608,IDLE,-0.0737593,9.92356
587625,IDLE,-0.0731989,9.92283
587642,IDLE,-0.0691378,9.92259
587655,IDLE,-0.0671972,9.9229
587668,IDLE,-0.0638483,9.92287
587685,IDLE,-0.0626454,9.92254
587698,IDLE,-0.0621647,9.92222
587711,IDLE,-0.0581487,9.92212
587724,IDLE,-0.0541248,9.9226
587737,IDLE,-0.0522645,9.92208
587750,IDLE,-0.0504185,9.92165
587763,IDLE,-0.0471393,9.92172
587776,IDLE,-0.0416853,9.92138
587789,IDLE,-0.0361923,9.92086
587802,IDLE,-0.0351545,9.92056
587815,IDLE,-0.0318914,9.92017
587828,IDLE,-0.0301395,9.91987
587841,IDLE,-0.0291499,9.91953
587854,IDLE,-0.0259335,9.91957
587867,IDLE,-0.0249767,9.91957
587884,IDLE,-0.022539,9.91975
587897,IDLE,-0.0193663,9.91944
587910,IDLE,-0.0207163,9.91952
587923,IDLE,-0.020549,9.91918
587936,IDLE,-0.0189002,9.9193
587949,IDLE,-0.0209801,9.91895
587962,IDLE,-0.0193289,9.91949
587975,IDLE,-0.0169484,9.91959
587988,IDLE,-0.0153285,9.91951
588003,IDLE,-0.0107478,9.91914
588016,IDLE,-0.00540151,9.91921
588029,IDLE,-0.000789587,9.91931
588042,IDLE,0.000750961,9.91962
588055,IDLE,0.00304502,9.91952
588068,IDLE,0.00609235,9.9196
588085,IDLE,0.00757972,9.91954
588098,IDLE,0.00982257,9.91929
588111,IDLE,0.0105087,9.919
588124,IDLE,0.0142517,9.91898
588137,IDLE,0.0164431,9.91914
588150,IDLE,0.0209322,9.91941
588163,IDLE,0.0191959,9.9191
588176,IDLE,0.0236975,9.91887
588189,IDLE,0.0274207,9.9187
588202,IDLE,0.0264006,9.9182
588215,IDLE,0.0261771,9.91766
588228,IDLE,0.0259571,9.91727
588241,IDLE,0.0280598,9.91717
588254,IDLE,0.0316965,9.91669
588267,IDLE,0.0337636,9.91666
588284,IDLE,0.0327043,9.91652
588297,IDLE,0.035531,9.91633
588310,IDLE,0.0383418,9.91607
588323,IDLE,0.039574,9.91627
588336,IDLE,0.0384684,9.91609
588349,IDLE,0.0381477,9.91578
588362,IDLE,0.0370661,9.91559
588388,IDLE,0.0398203,9.91556
588402,IDLE,0.0398203,9.91549
588419,IDLE,0.0398203,9.91539
588432,IDLE,0.0398203,9.91531
588447,IDLE,0.0398203,9.9154
588460,IDLE,0.0398203,9.91517
588477,IDLE,0.0398203,9.91475
588494,IDLE,0.0402602,9.91441
588507,IDLE,0.0422179,9.91443
588520,IDLE,0.0411114,9.91411
588533,IDLE,0.040775,9.91405
588546,IDLE,0.0411996,9.91398
588559,IDLE,0.0416181,9.91361
588572,IDLE,0.0405418,9.91347
588585,IDLE,0.0424449,9.91348
588598,IDLE,0.0435888,9.9136
588611,IDLE,0.0454612,9.91343
588624,IDLE,0.0465772,9.9136
588641,IDLE,0.046946,9.91309
588658,IDLE,0.0443778,9.9134
588671,IDLE,0.0440267,9.91337
588684,IDLE,0.0436805,9.91348
588701,IDLE,0.0418938,9.91324
588714,IDLE,0.0444687,9.91311
588727,IDLE,0.0426708,9.91316
588740,IDLE,0.0423366,9.91328
588753,IDLE,0.0412871,9.91307
588766,IDLE,0.0460061,9.91279
588779,IDLE,0.0456448,9.91239
588792,IDLE,0.0474622,9.91241
588805,IDLE,0.0470919,9.91225
588818,IDLE,0.0467268,9.9125
588831,IDLE,0.0477965,9.91253
588844,IDLE,0.0481439,9.91237
588857,IDLE,0.0477763,9.91218
588870,IDLE,0.0467116,9.91205
588885,IDLE,0.0491699,9.91173
588902,IDLE,0.0523235,9.91205
588915,IDLE,0.0512173,9.91216
588928,IDLE,0.0508273,9.91226
588941,IDLE,0.0511467,9.9122
588954,IDLE,0.0500657,9.91216
588967,IDLE,0.0524783,9.91201
588980,IDLE,0.0506906,9.91167
588993,IDLE,0.0489157,9.91164
589006,IDLE,0.0492479,9.91177
589019,IDLE,0.0461013,9.91198
589032,IDLE,0.0464548,9.91199
589045,IDLE,0.0468036,9.91183
589058,IDLE,0.0471477,9.91175
589071,IDLE,0.0467987,9.91147
589084,IDLE,0.0485041,9.9111
589101,IDLE,0.0508822,9.91086
589114,IDLE,0.04914,9.91085
589127,IDLE,0.0508349,9.91086
589140,IDLE,0.0497757,9.91079
589153,IDLE,0.0521474,9.91056
589166,IDLE,0.0517619,9.91049
589179,IDLE,0.0520652,9.91036
589192,IDLE,0.0510085,9.91036
589205,IDLE,0.0479314,9.91049
589218,IDLE,0.0496239,9.91058
589231,IDLE,0.0513046,9.91035
589244,IDLE,0.0502485,9.91017
589257,IDLE,0.049203,9.91024
589270,IDLE,0.0481677,9.91033
589283,IDLE,0.0484945,9.91001
589300,IDLE,0.0474731,9.91
589313,IDLE,0.0457931,9.9098
589326,IDLE,0.0488207,9.9097
589339,IDLE,0.0504923,9.90949
589352,IDLE,0.048778,9.90959
589365,IDLE,0.0484228,9.90937
589378,IDLE,0.0521066,9.90913
589391,IDLE,0.050373,9.90923
589405,IDLE,0.0479672,9.90926
589418,IDLE,0.0476151,9.90919
589431,IDLE,0.0472676,9.90898
589444,IDLE,0.048271,9.90894
589457,IDLE,0.0472521,9.90895
589470,IDLE,0.0435643,9.90899
589500,IDLE,0.0452771,9.90924
589517,IDLE,0.0452771,9.9091
589530,IDLE,0.0452771,9.90886
589543,IDLE,0.0452771,9.90843
589556,IDLE,0.0452771,9.90848
589569,IDLE,0.0452771,9.90826
589582,IDLE,0.0452771,9.90845
589595,IDLE,0.0452771,9.90836
589609,IDLE,0.0476529,9.90796
589622,IDLE,0.0473042,9.9079
589635,IDLE,0.0476332,9.90766
589652,IDLE,0.0466193,9.90752
589669,IDLE,0.0489604,9.90746
589686,IDLE,0.0486059,9.90758
589699,IDLE,0.0529335,9.90762
589712,IDLE,0.0566057,9.9076
589729,IDLE,0.05687,9.90755
589742,IDLE,0.059168,9.90739
589755,IDLE,0.0594127,9.90746
589770,IDLE,0.0616849,9.90737
589783,IDLE,0.0612339,9.90741
589796,IDLE,0.0601155,9.90738
589809,IDLE,0.0623726,9.90698
589822,IDLE,0.0605641,9.90668
589835,IDLE,0.0641789,9.90637
589848,IDLE,0.0671196,9.90631
589861,IDLE,0.064563,9.90635
589874,IDLE,0.0633966,9.90607
589887,IDLE,0.0649871,9.90602
589900,IDLE,0.0631278,9.90616
589913,IDLE,0.0626598,9.90607
589930,IDLE,0.0621977,9.906
589943,IDLE,0.0610628,9.90586
589956,IDLE,0.0606159,9.90604
589969,IDLE,0.059501,9.90611
589982,IDLE,0.0597409,9.90621
589995,IDLE,0.0599775,9.90632
590008,IDLE,0.0622101,9.90628
590021,IDLE,0.0617623,9.90641
590034,IDLE,0.0619826,9.90671
590047,IDLE,0.0602171,9.90638
590060,IDLE,0.0637545,9.90617
590073,IDLE,0.0639614,9.90605
590086,IDLE,0.0601838,9.90596
590099,IDLE,0.0590812,9.90584
590112,IDLE,0.0586555,9.90576
590129,IDLE,0.057572,9.90578
590142,IDLE,0.0598143,9.90587
590155,IDLE,0.0600489,9.90587
590168,IDLE,0.0596207,9.90564
590181,IDLE,0.0591977,9.90564
590196,IDLE,0.0633658,9.90572
590209,IDLE,0.0622518,9.90578
590222,IDLE,0.0611479,9.90569
590235,IDLE,0.0613712,9.9055
590248,IDLE,0.0615916,9.90538
590261,IDLE,0.0605078,9.90565
590274,IDLE,0.0587772,9.90566
590287,IDLE,0.0596645,9.90567
590300,IDLE,0.0585981,9.90554
590313,IDLE,0.0568872,9.90546
590330,IDLE,0.0558412,9.90531
590343,IDLE,0.0593402,9.90563
590356,IDLE,0.0602268,9.90563
590369,IDLE,0.0624132,9.90573
590382,IDLE,0.0626256,9.90598
590395,IDLE,0.0595839,9.90601
590409,IDLE,0.0598165,9.90585
590422,IDLE,0.0606959,9.90568
590435,IDLE,0.0648203,9.90565
590448,IDLE,0.0643607,9.90558
590461,IDLE,0.0645594,9.90574
590474,IDLE,0.0647555,9.90574
590487,IDLE,0.064949,9.90577
590500,IDLE,0.0638581,9.90561
590517,IDLE,0.0634165,9.9056
590534,IDLE,0.0610627,9.90547
590547,IDLE,0.063206,9.90532
590560,IDLE,0.0634093,9.90527
590573,IDLE,0.0668101,9.90525
590586,IDLE,0.0669891,9.90516
590612,IDLE,0.0690926,9.90524
590625,IDLE,0.0690926,9.90514
590640,IDLE,0.0690926,9.90475
590653,IDLE,0.0690926,9.90474
590670,IDLE,0.0690926,9.90482
590687,IDLE,0.0690926,9.90477
590704,IDLE,0.0690926,9.90482
