tick,gx,gy,gz
3659525,-78.9972,-11.3681,-21.9581
3659542,-81.8506,-12.2227,-23.8655
3659557,-84.9025,-10.6815,-23.5908
3659574,-87.9086,-9.53703,-23.6824
3659591,-91.052,-10.4068,-23.7129
3659605,-93.8902,-9.8117,-25.1625
3659648,-100.33,-7.43126,-24.5369
3659661,-101.382,-6.40889,-24.9794
3659676,-103.473,-5.29496,-24.0486
3659689,-104.144,-4.54726,-23.484
3659702,-105.319,-3.43333,-23.6824
3659715,-106.632,-1.90741,-23.8807
3659730,-106.906,-1.96844,-24.6742
3659743,-106.845,-1.12918,-22.309
3659761,-108.188,1.61748,-22.721
3659778,-109.043,2.77718,-22.2633
3659796,-109.195,4.73037,-19.9896
3659811,-109.241,6.5157,-19.3487
3659828,-109.394,6.77511,-18.6926
3659845,-107.761,8.81985,-16.48
3659860,-107.135,10.4068,-17.0751
3659873,-106.494,9.96429,-15.717
3659886,-107.105,10.4831,-12.9246
3659899,-104.74,12.1769,-12.1158
3659912,-104.938,13.5655,-10.8646
3659925,-104.099,13.7028,-10.3916
3659938,-104.266,14.0538,-7.87378
3659960,-101.642,14.2064,-6.91244
3659984,-102.039,14.9693,-4.79141
3660033,-101.566,16.7241,-0.488296
3660050,-101.596,15.717,0.717185
3660065,-102.741,15.8544,1.48015
3660082,-102.908,15.4576,4.0437
3660099,-104.007,14.9846,4.10474
3660113,-103.931,15.4118,5.21867
3660126,-104.266,14.9083,5.63066
3660141,-105.121,15.3813,7.26341
3660156,-106.067,14.2369,7.30918
3660171,-106.845,13.9622,8.652
3660184,-108.356,13.1382,8.11792
3660197,-109.348,11.5207,8.46889
3660210,-109.073,13.3671,8.63674
3660223,-111.087,12.5278,9.67437
3660240,-113.758,11.6581,7.87378
3660259,-115.299,10.6052,7.64489
3660276,-117.313,10.5899,8.97244
3660289,-120.258,9.27763,8.51466
3660306,-122.578,10.1474,6.85141
3660324,-125.843,9.20133,6.88192
3660337,-128.056,8.9114,6.72933
3660350,-129.551,8.13318,4.40992
3660394,-140.812,7.46178,2.18207
3660407,-143.773,8.62148,0
3660422,-147.145,8.94192,0.350963
3660435,-150.288,10.239,-0.885037
3660450,-155.4,8.88089,-1.67852
3660467,-157.659,11.3071,-2.83822
3660484,-162.358,11.7649,-2.472
3660501,-167.272,11.7649,-4.21155
3660516,-171.88,13.6876,-5.05081
3660533,-177.068,15.9459,-7.95007
3660550,-179.357,15.1219,-7.56859
3660565,-184.149,17.1972,-7.23289
3660578,-187.46,18.9978,-7.004
3660591,-189.093,20.2185,-9.46074
3660604,-192.114,20.4474,-9.41496
3660617,-193.411,21.4393,-9.20133
3660630,-196.188,23.2093,-8.28578
3660643,-197.15,23.8807,-9.93377
3660656,-199.087,26.307,-10.1321
3660669,-199.789,26.8715,-10.4221
3660686,-200.079,27.7566,-9.56755
3660705,-201.117,28.8247,-8.59096
3660722,-202.109,30.488,-8.46889
3660765,-199.194,32.3649,-3.90637
3660784,-198.447,31.373,-2.42622
3660803,-197.47,33.9518,0.19837
3660818,-196.982,32.1207,0.19837
3660831,-195.944,31.5867,2.07526
3660844,-195.99,30.137,3.09763
3660857,-196.753,31.4035,4.92874
3660873,-195.746,31.2357,5.60015
3660887,-196.432,28.6264,6.57674
3660900,-194.815,27.9092,9.14029
3660913,-196.768,25.6661,7.90429
3660926,-196.722,25.4372,11.1698
3660943,-197.76,24.0028,11.4292
3660961,-198.828,23.2856,12.5278
3660978,-199.454,20.3406,12.833
3660991,-201.285,19.8523,14.9541
3661008,-203.253,15.8544,14.359
3661029,-205.054,14.5573,13.6265
3661042,-205.481,13.657,13.4281
3661055,-208.09,11.5055,12.9398
3661070,-208.96,9.96429,13.7791
3661083,-209.403,8.66726,13.1993
3661096,-211.386,6.91244,12.1464
3661140,-212.455,3.35704,11.2613
3661153,-213.599,2.34993,9.38444
3661174,-212.546,-0.518815,8.31629
3661191,-213.34,-2.44148,6.1037
3661208,-213.919,-2.59407,6.16474
3661222,-214.621,-3.73852,4.71511
3661240,-215.186,-3.23496,4.50148
3661257,-215.659,-4.28785,3.05185
3661270,-215.949,-5.38652,0.900296
3661283,-215.949,-4.92874,-0.289926
3661296,-217.46,-5.52385,-1.1597
3661312,-217.719,-7.24815,-2.34993
3661325,-218.436,-5.23392,-2.77718
3661338,-217.917,-5.18815,-3.87585
3661351,-218.863,-6.5157,-3.03659
3661366,-219.581,-5.43229,-4.01318
3661379,-221.122,-6.50044,-5.41704
3661397,-221.641,-4.98978,-4.27259
3661414,-223.09,-4.82192,-5.2797
3661431,-223.807,-4.66933,-6.27155
3661444,-224.921,-4.25733,-5.34074
3661463,-225.013,-3.84533,-6.30207
3661480,-227.439,-4.65407,-6.71407
3661523,-228.278,-5.03555,-6.34785
3661536,-227.805,-4.56252,-5.64592
3661549,-227.103,-5.06607,-5.23392
3661570,-228.05,-4.57778,-5.09659
3661583,-226.661,-4.532,-3.83007
3661596,-225.547,-4.40992,-3.08237
3661609,-225.578,-5.44755,-3.81481
3661622,-225.013,-6.43941,-2.97555
3661639,-223.151,-7.47704,-1.96844
3661653,-222.999,-7.76696,-3.90637
3661670,-222.358,-8.81985,-2.04474
3661687,-222.48,-9.53703,-2.01422
3661702,-223.075,-11.2461,-2.18207
3661720,-222.404,-11.948,-3.18918
3661737,-222.205,-12.4821,-3.25022
3661752,-222.663,-13.2603,-1.99896
3661765,-222.388,-13.4281,-4.40992
3661778,-223.518,-14.5421,-3.66222
3661791,-224.052,-14.3284,-5.37126
3661804,-224.738,-15.1524,-6.04267
3661821,-226.371,-16.4647,-7.96533
3661834,-227.424,-16.3427,-7.52281
3661847,-229.682,-16.3121,-9.97955
3661891,-235.084,-15.3661,-15.1677
3661909,-236.152,-12.9856,-16.6631
3661926,-239.204,-13.0772,-18.4942
3661943,-240.745,-11.9785,-20.1575
3661958,-240.974,-11.6428,-19.6844
3661976,-243.843,-9.18607,-22.0191
3661993,-243.049,-8.04163,-22.1412
3662006,-243.202,-7.47704,-23.5908
3662019,-244.636,-5.67644,-24.2012
3662032,-245.003,-5.26444,-23.7739
3662047,-246.345,-2.34993,-24.5216
3662060,-244.804,-1.11393,-25.3151
3662079,-246.513,0.106815,-24.2317
3662092,-246.162,2.91452,-22.7973
3662105,-246.712,3.23496,-24.8878
3662122,-246.223,4.40992,-22.6295
3662136,-245.277,6.62252,-21.9123
3662153,-245.827,7.59911,-20.9815
3662172,-245.781,9.476,-17.9296
3662186,-244.911,7.93481,-17.5939
3662204,-245.628,10.8493,-15.5492
3662221,-244.575,10.2847,-14.2521
3662264,-241.6,10.7578,-8.71303
3662279,-240.898,11.3376,-7.91955
3662293,-241.279,10.0864,-8.71303
3662306,-239.555,9.21659,-6.22578
3662319,-239.463,9.17081,-5.43229
3662334,-237.785,8.45363,-4.1963
3662347,-236.915,8.78933,-3.7843
3662363,-236.183,8.17896,-3.11289
3662382,-233.451,7.59911,-2.77718
3662396,-233.634,7.35496,-2.83822
3662413,-231.239,6.25629,-1.93793
3662430,-230.537,5.18815,-0.762963
3662443,-229.423,5.06607,-1.75481
3662462,-228.278,4.13526,0.167852
3662479,-226.981,2.71615,0
3662493,-226.905,2.884,0.305185
3662506,-226.6,1.37333,0.991852
3662519,-226.753,1.32756,0.549333
3662532,-226.936,1.3123,-0.579852
3662545,-225.12,1.51067,-0.274667
3662558,-225.7,0.976592,1.03763
3662573,-225.562,-1.49541,0.457778
3662591,-225.318,-1.37333,0.747703
3662634,-224.174,-2.73141,-0.412
3662652,-224.113,-2.22785,-0.259407
3662669,-223.457,-2.65511,0.824
3662686,-223.472,-2.33467,0.579852
3662699,-223.106,-2.79244,0.900296
3662718,-222.51,-2.25837,1.25126
3662737,-220.527,-2.07526,2.33467
3662750,-220.145,-2.5483,2.12104
3662763,-219.321,-2.83822,1.86163
3662776,-219.55,-2.89926,1.77007
3662789,-218.574,-3.09763,1.96844
3662802,-218.482,-1.52593,1.66326
3662815,-217.826,-3.708,3.64696
3662829,-218.421,-2.65511,2.50252
3662842,-217.185,-2.89926,1.61748
3662855,-216.086,-2.60933,2.19733
3662876,-215.842,-3.31126,1.81585
3662893,-215.506,-3.83007,1.66326
3662910,-215.537,-2.19733,3.03659
3662923,-215.064,-3.32652,1.37333
3662941,-214.896,-3.31126,3.08237
3662960,-214.408,-3.18918,3.83007
3662975,-215.491,-3.02133,3.12815
3663018,-213.691,-2.24311,4.88296
3663031,-213.233,-2.5483,5.84429
3663044,-213.202,-1.26652,5.24918
3663057,-213.034,-3.03659,6.65304
3663070,-213.828,-2.38044,6.74459
3663085,-212.409,-2.67037,7.79748
3663098,-211.493,-2.83822,6.89718
3663111,-210.715,-2.41096,7.79748
3663133,-211.112,-3.14341,8.81985
3663150,-211.02,-2.65511,9.10978
3663167,-210.257,-3.90637,9.33866
3663182,-210.257,-3.50963,10.4526
3663200,-209.296,-5.64592,9.79644
3663217,-209.769,-5.32548,11.3529
3663231,-208.731,-5.70696,9.96429
3663244,-209.052,-6.39363,10.0711
3663257,-208.67,-6.24103,11.6276
3663270,-208.213,-7.55333,10.9256
3663283,-208.762,-7.53807,9.65911
3663296,-208.289,-7.90429,11.0782
3663309,-210.15,-8.78933,8.37733
3663324,-208.96,-7.35496,10.2237
3663337,-209.25,-8.56044,9.38444
3663355,-209.861,-8.56044,9.33866
3663403,-211.57,-8.02637,7.66015
3663423,-212.348,-8.54518,7.26341
3663436,-212.317,-9.17081,5.66118
3663454,-213.324,-8.48415,4.08948
3663473,-214.698,-8.39259,3.49437
3663486,-214.667,-7.73644,3.41807
3663499,-217.017,-7.08029,2.15155
3663512,-216.071,-6.86666,2.67037
3663525,-215.293,-6.65304,2.77718
3663538,-216.712,-6.28681,2.45674
3663551,-217.154,-5.96637,1.1597
3663564,-216.239,-4.30311,1.58696
3663579,-218.07,-5.17289,0.381481
3663592,-217.322,-3.66222,1.51067
3663610,-217.002,-1.75481,0.366222
3663627,-215.659,-2.30415,2.65511
3663648,-215.934,-0.656148,3.58592
3663661,-215.155,0.869778,3.60118
3663678,-215.064,-1.08341,4.39467
3663697,-216.254,1.51067,4.85244
3663710,-214.209,0.0152593,5.75274
3663725,-214.698,0.534074,6.66829
3663768,-213.507,0.061037,8.39259
3663781,-214.225,-1.22074,10.3153
3663794,-212.912,0.732444,11.0477
3663807,-212.607,-0.869778,10.0558
3663820,-211.615,-1.06815,10.361
3663838,-210.303,-1.00711,12.9856
3663855,-209.51,-2.12104,13.1535
3663872,-209.571,-4.63881,11.948
3663887,-207.984,-3.92163,13.2603
3663905,-207.45,-5.84429,14.008
3663922,-204.917,-5.90533,14.5726
3663935,-204.276,-7.81274,12.9551
3663950,-203.986,-9.09452,14.2369
3663963,-202.872,-9.44548,14.5421
3663977,-202.002,-10.8646,14.3437
3663990,-200.888,-11.5818,13.3213
3664003,-199.149,-12.5278,13.4129
3664016,-198.508,-13.3976,12.2379
3664029,-199.24,-15.7781,11.8412
3664042,-196.585,-15.9307,11.3529
3664060,-195.456,-16.7699,10.8188
3664077,-195.196,-17.8533,9.75066
3664098,-195.181,-19.425,7.03452
3664141,-194.205,-20.2033,4.56252
3664159,-194.098,-19.3182,3.17392
3664178,-194.174,-19.0436,3.08237
3664201,-194.449,-19.9286,0.930815
3664214,-194.937,-20.0049,-1.5717
3664227,-194.281,-19.425,-1.95318
3664240,-194.418,-20.0201,-3.32652
3664253,-194.647,-19.3487,-3.34178
3664266,-193.793,-16.9988,-3.90637
3664279,-193.991,-17.1514,-4.18104
3664294,-193.197,-16.4647,-5.11185
3664307,-194.617,-15.1372,-6.28681
3664327,-192.999,-14.3284,-6.71407
3664344,-194.174,-13.5655,-7.90429
3664363,-191.977,-11.9022,-7.81274
3664376,-191.717,-10.5747,-8.20948
3664394,-191.305,-10.4221,-9.26237
3664411,-191.473,-9.52178,-8.4994
3664425,-190.573,-8.77407,-8.62148
3664438,-190.603,-6.95822,-9.46074
3664453,-189.245,-6.34785,-7.81274
3664466,-188.253,-5.20341,-6.97348
3664510,-186.682,-1.09867,-6.65304
3664523,-185.018,-0.747703,-4.59304
3664536,-183.447,-0.122074,-5.49333
3664553,-183.584,1.19022,-3.84533
3664570,-181.845,1.41911,-3.87585
3664588,-179.754,3.18918,-2.50252
3664602,-178.396,2.70089,-2.65511
3664619,-177.084,3.61644,-1.29704
3664636,-176.504,4.73037,0.122074
3664649,-175.832,4.54726,1.22074
3664662,-175.481,4.05896,1.26652
3664675,-174.764,5.32548,0.488296
3664688,-172.353,4.21155,2.09052
3664705,-170.98,4.60829,4.39467
3664720,-172.43,4.80667,3.75378
3664733,-170.69,5.05081,4.944
3664746,-171.163,5.75274,3.41807
3664759,-170.415,5.31022,5.78326
3664776,-171.209,3.98267,5.41704
3664793,-169.652,5.23392,6.57674
3664810,-169.408,5.38652,5.41704
3664823,-169.271,4.47096,6.22578
3664840,-169.805,5.79852,5.37126
3664888,-171.499,4.68459,5.55437
3664902,-171.712,5.41704,6.37837
3664915,-171.316,5.23392,6.13422
3664928,-173.223,5.95111,5.26444
3664941,-172.43,6.05792,4.92874
3664954,-174.322,6.62252,5.93585
3664967,-174.963,6.34785,4.69985
3664982,-175.298,6.80563,4.77615
3664996,-176.244,6.83615,3.52489
3665009,-177.999,6.36311,4.31837
3665026,-177.74,7.08029,4.33363
3665043,-178.365,8.68252,3.87585
3665062,-181.234,7.98059,2.8077
3665075,-181.28,7.81274,2.12104
3665093,-182.226,7.91955,2.85348
3665110,-184.286,7.84326,1.02237
3665123,-184.622,9.26237,1.03763
3665136,-185.949,10.6204,0.976592
3665149,-186.163,10.2695,1.99896
3665162,-187.613,10.4373,0.732444
3665175,-189.016,11.7191,0.885037
3665190,-188.681,11.7649,1.34281
3665207,-191.488,12.5736,1.81585
3665250,-193.289,14.9541,2.04474
3665267,-194.006,15.2745,3.09763
3665285,-193.503,16.0985,2.71615
3665302,-193.96,15.4271,4.95926
3665315,-194.037,16.0985,5.29496
3665332,-195.593,17.1972,4.54726
3665349,-194.861,15.8086,6.31733
3665362,-195.563,16.5563,8.11792
3665375,-194.357,16.129,8.08741
3665390,-196.097,16.2206,9.01822
3665403,-195.914,15.9764,8.37733
3665416,-197.287,14.9541,9.888
3665429,-196.341,14.8167,11.2613
3665442,-196.982,14.8167,12.0243
3665455,-196.6,14.0843,11.3834
3665468,-198.279,12.9551,13.1687
3665488,-197.241,12.9551,12.8941
3665505,-198.019,11.6886,12.0243
3665522,-198.386,11.1087,13.123
3665535,-199.164,10.0558,13.657
3665552,-198.065,9.07926,13.9317
3665570,-198.996,6.65304,14.4047
3665584,-199.271,7.67541,13.8554
3665628,-200.385,4.33363,13.5807
3665641,-201.498,5.02029,12.9856
3665654,-201.544,3.32652,12.8636
3665667,-202.506,2.67037,12.421
3665680,-202.887,1.73956,12.5736
3665693,-203.33,1.05289,12.9704
3665706,-204.84,0.854518,11.3681
3665719,-205.084,-1.40385,10.3153
3665745,-207.083,-0.80874,8.40785
3665762,-207.877,-1.92267,8.25526
3665779,-209.342,-0.274667,7.7517
3665792,-210.73,-0.061037,6.9277
3665809,-210.456,-0.839259,5.50859
3665826,-210.395,-1.29704,4.91348
3665840,-212.271,-0.259407,3.18918
3665854,-212.973,0.0457778,4.59304
3665867,-213.34,-0.19837,4.18104
3665880,-212.5,-0.732444,2.50252
3665894,-213.08,1.14444,1.48015
3665907,-213.981,1.3123,1.37333
3665920,-213.813,2.71615,2.41096
3665933,-214.011,2.85348,1.41911
3665946,-213.996,2.5483,2.19733
3665963,-214.148,3.05185,0.793481
3666011,-213.065,5.06607,-0.671407
3666030,-212.79,5.15763,-0.656148
3666043,-213.523,6.79037,0.228889
3666060,-212.409,7.03452,-0.0915555
3666077,-211.341,6.65304,0.0915555
3666090,-212.195,6.77511,-0.289926
3666105,-211.829,6.77511,-0.152593
3666118,-210.12,6.04267,0.518815
3666131,-211.051,7.30918,-0.640889
3666144,-210.257,8.17896,-0.061037
3666157,-211.6,8.46889,1.17496
3666170,-210.15,7.32444,0.259407
3666183,-209.586,9.07926,1.05289
3666198,-210.807,8.45363,0.595111
3666215,-210.807,8.20948,-0.122074
3666232,-210.364,8.652,1.70904
3666252,-211.066,9.888,-0.061037
3666265,-211.875,9.99481,0.518815
3666282,-210.761,9.75066,1.02237
3666299,-210.929,10.4984,1.66326
3666312,-210.807,10.9867,-0.0152593
3666325,-209.616,10.8341,1.73956
3666338,-210.883,11.7649,0.732444
3666381,-210.807,12.9551,3.3723
3666395,-211.035,12.772,4.18104
3666408,-209.967,12.421,3.98267
3666421,-209.967,12.4973,4.24207
3666440,-209.952,14.2369,5.58489
3666457,-209.891,14.3437,6.63778
3666474,-208.762,14.7862,7.46178
3666489,-207.129,14.771,8.07215
3666507,-208.335,13.6418,8.60622
3666524,-206.778,14.5421,9.21659
3666537,-207.77,12.8788,7.72118
3666550,-206.595,13.0161,8.97244
3666563,-206.183,13.7944,10.5136
3666576,-206.702,12.6041,8.37733
3666589,-206.198,12.2227,10.2237
3666604,-207.053,10.9714,11.2308
3666617,-205.786,10.5441,10.7883
3666630,-205.069,9.476,12.421
3666643,-205.313,8.75881,12.0548
3666660,-206.366,8.652,11.6428
3666677,-205.893,7.08029,12.6499
3666694,-206.824,5.70696,11.5207
3666708,-206.58,5.20341,12.6499
3666756,-208.075,0.473037,10.5594
3666773,-209.265,-0.274667,9.72015
3666790,-209.372,-1.43437,9.03348
3666803,-210.837,-2.24311,8.74355
3666816,-212.058,-2.41096,8.31629
3666829,-211.097,-2.884,7.26341
3666844,-212.668,-2.74667,8.05689
3666857,-211.646,-4.16578,4.74563
3666870,-212.897,-4.34889,4.91348
3666883,-213.431,-5.2797,5.11185
3666896,-214.072,-5.2797,4.02844
3666915,-214.24,-4.01318,2.67037
3666932,-214.576,-4.95926,2.42622
3666949,-216.59,-5.61541,0.701926
3666962,-217.856,-4.16578,-1.17496
3666979,-217.658,-4.0437,-1.25126
3666996,-217.841,-4.33363,-1.80059
3667011,-219.275,-3.44859,-2.77718
3667024,-220.161,-3.32652,-3.99792
3667039,-220.634,-2.10578,-4.34889
3667052,-222.633,-2.73141,-6.02741
3667065,-223.06,-2.50252,-5.90533
3667078,-225.196,-1.48015,-8.17896
3667122,-226.524,0.976592,-8.34681
3667140,-228.797,0.946074,-10.361
3667157,-229.225,1.37333,-10.0101
3667174,-229.85,3.02133,-10.0253
3667191,-230.445,4.44044,-11.5818
3667210,-230.934,4.18104,-11.1545
3667227,-232.002,5.58489,-11.9785
3667240,-232.322,6.28681,-11.2766
3667253,-233.36,6.60726,-12.299
3667266,-232.231,7.76696,-10.4373
3667279,-232.734,8.01111,-11.4139
3667296,-232.643,7.7517,-11.1698
3667309,-232.49,8.20948,-10.9714
3667322,-232.871,10.239,-10.4373
3667335,-233.131,9.41496,-9.79644
3667348,-233.802,10.2084,-8.92666
3667365,-232.841,9.79644,-9.00296
3667382,-233.772,10.3458,-8.22474
3667399,-232.597,11.1393,-7.55333
3667414,-234.046,10.0558,-8.88089
3667431,-233.848,10.1321,-7.50755
3667448,-234.626,10.0558,-6.63778
3667492,-235.984,10.8646,-6.27155
3667506,-234.382,12.4363,-6.13422
3667519,-234.016,11.7191,-6.16474
3667532,-234.947,11.2918,-5.56963
3667545,-234.886,11.7496,-6.1037
3667558,-234.687,10.8036,-5.43229
3667575,-234.55,12.3753,-6.63778
3667588,-234.672,10.8341,-4.71511
3667603,-234.809,12.0548,-4.71511
3667628,-234.23,12.1464,-5.96637
3667647,-234.718,10.8951,-6.13422
3667664,-233.955,11.4444,-5.84429
3667677,-232.871,12.3753,-5.21867
3667694,-232.505,12.1311,-4.69985
3667711,-231.178,12.8636,-4.62355
3667724,-231.162,12.5736,-4.65407
3667739,-231.849,13.0009,-5.89007
3667752,-231.666,13.3824,-5.78326
3667765,-230.613,14.5116,-5.06607
3667778,-230.232,13.9164,-4.1963
3667791,-229.606,13.7638,-4.22681
3667811,-228.568,14.5268,-3.46385
3667826,-228.217,14.1606,-2.42622
3667873,-225.501,14.3132,-1.236
3667890,-224.815,14.3742,-1.58696
3667908,-224.448,14.8015,1.61748
3667921,-223.167,15.2593,0.228889
3667938,-222.556,15.2593,2.3957
3667955,-221.641,15.1067,2.56355
3667968,-222.373,14.1606,3.11289
3667981,-220.771,15.0761,4.68459
3667994,-220.679,14.5268,4.51674
3668008,-220.145,14.7099,5.56963
3668021,-219.321,14.9083,6.31733
3668034,-218.467,14.5268,7.78222
3668047,-217.414,13.5807,8.31629
3668060,-218.314,14.3284,7.67541
3668073,-216.849,13.3671,10.4526
3668092,-215.476,12.4668,10.7425
3668111,-213.904,11.948,11.1087
3668128,-213.569,11.8564,12.4058
3668141,-212.149,11.3834,12.4363
3668159,-212.18,8.74355,13.0924
3668176,-210.242,8.14844,13.596
3668189,-211.051,7.04978,15.3203
3668202,-209.082,6.31733,16.2969
3668246,-207.526,3.49437,15.8544
3668259,-207.831,1.54118,15.3661
3668272,-207.343,0.305185,15.4118
3668285,-206.427,-0.137333,15.1677
3668298,-206.946,-2.27363,15.3508
3668316,-207.831,-3.38755,15.1982
3668333,-206.076,-4.44044,13.5502
3668352,-207.801,-6.86666,11.9633
3668367,-208.579,-7.67541,11.8107
3668385,-207.648,-10.1016,10.7578
3668403,-210.578,-11.3071,9.01822
3668418,-209.922,-11.1087,8.28578
3668431,-210.395,-12.2379,5.72222
3668444,-211.371,-12.8483,4.91348
3668457,-211.127,-12.6041,4.27259
3668470,-211.478,-12.2532,3.57067
3668483,-212.653,-12.299,1.44963
3668496,-212.516,-14.2827,-0.335704
3668513,-213.324,-12.009,-1.60222
3668527,-214.591,-12.1311,-3.44859
3668544,-215.476,-11.124,-5.78326
3668561,-216.453,-10.0101,-5.53911
3668578,-215.705,-7.95007,-8.66726
3668624,-218.055,-6.592,-12.421
3668643,-219.016,-5.60015,-13.1077
3668660,-218.162,-4.71511,-13.0924
3668673,-218.986,-3.79955,-14.8015
3668686,-219.672,-3.35704,-14.5421
3668699,-219.611,-0.778222,-15.6865
3668712,-219.153,-1.35807,-13.6113
3668725,-219.764,-0.396741,-14.9998
3668740,-220.496,-0.0305185,-15.4424
3668753,-219.901,1.06815,-16.0833
3668766,-219.108,2.68563,-14.7252
3668779,-219.337,2.56355,-14.8167
3668798,-218.848,3.38755,-14.3284
3668815,-218.635,3.61644,-13.5807
3668832,-216.239,4.51674,-12.2379
3668845,-215.125,5.11185,-11.5665
3668868,-214.179,5.92059,-11.2766
3668885,-213.874,6.39363,-12.0548
3668898,-212.394,4.63881,-9.90326
3668911,-211.875,6.13422,-9.52178
3668926,-210.685,6.91244,-8.94192
3668939,-211.509,5.31022,-9.93377
3668952,-209.708,5.70696,-8.92666
3668995,-206.732,6.62252,-7.79748
3669008,-206.656,5.89007,-7.62963
3669027,-205.756,5.09659,-6.57674
3669044,-204.993,5.00504,-6.42415
3669061,-204.779,5.11185,-6.53096
3669075,-203.299,4.83718,-6.27155
3669094,-201.941,5.356,-6.88192
3669111,-200.339,6.18,-5.38652
3669126,-199.835,5.70696,-6.22578
3669139,-198.965,5.2797,-5.85955
3669155,-197.302,5.00504,-6.24103
3669168,-197.043,5.21867,-5.63066
3669181,-196.631,4.68459,-6.75985
3669194,-194.464,4.92874,-5.44755
3669207,-193.396,4.51674,-5.09659
3669224,-192.373,5.21867,-4.62355
3669238,-190.298,5.768,-3.55541
3669255,-188.788,4.89822,-3.66222
3669272,-188.07,4.47096,-3.03659
3669289,-185.247,4.76089,-3.25022
3669302,-185.293,5.09659,-1.09867
3669320,-183.05,3.61644,-2.21259
3669337,-182.043,3.50963,-2.42622
3669381,-178.304,2.73141,0.305185
3669394,-178.381,2.59407,-0.366222
3669412,-175.848,2.06,-1.11393
3669426,-174.917,1.25126,-1.05289
3669439,-174.093,0.427259,0.152593
3669452,-171.621,-0.21363,0.824
3669465,-171.728,-0.762963,1.35807
3669478,-171.194,-1.05289,-0.503555
3669491,-169.897,-1.54118,0.335704
3669509,-168.767,-1.90741,-0.350963
3669527,-167.837,-2.89926,-0.457778
3669544,-166.509,-3.66222,-0.839259
3669557,-166.173,-4.01318,0.21363
3669575,-165.532,-3.87585,-0.686666
3669592,-164.266,-5.14237,0.0152593
3669605,-163.915,-5.17289,-2.25837
3669620,-163.305,-4.59304,-1.99896
3669633,-162.267,-5.90533,-1.54118
3669646,-162.603,-5.58489,-1.35807
3669662,-160.039,-5.93585,-2.59407
3669675,-160.726,-6.36311,-3.06711
3669688,-160.787,-6.86666,-3.7843
3669701,-159.932,-7.29392,-4.8677
3669714,-159.062,-6.34785,-4.59304
3669762,-156.316,-7.37022,-6.25629
3669781,-156.224,-7.44652,-6.36311
3669798,-155.69,-6.65304,-6.62252
3669811,-154.653,-6.08844,-8.10266
3669829,-154.744,-6.592,-9.888
3669846,-155.538,-5.72222,-12.0396
