tick,accX,accY,accZ
700248,-9.86509,0.977168,-0.215552
701260,-9.9082,1.04902,-0.186812
702266,-9.8076,1.07057,-0.165256
703267,-9.90101,1.02746,-0.201182
704270,-9.84353,1.01309,-0.251477
705286,-9.85072,1.08494,-0.179626
706288,-9.86509,0.998723,-0.215552
707292,-9.85072,1.02746,-0.208367
708296,-9.83635,1.04902,-0.229922
709300,-9.77886,1.07057,-0.215552
710301,-9.79323,1.09213,-0.229922
711313,-9.8076,1.0562,-0.229922
712313,-9.82916,1.07776,-0.179626
713315,-9.84353,1.04902,-0.186812
714319,-9.8579,1.0562,-0.215552
715335,-9.8579,1.04902,-0.222737
716340,-9.80042,1.06339,-0.158071
717344,-9.82197,1.04902,-0.229922
718348,-9.85072,1.04902,-0.201182
719352,-9.87227,1.02746,-0.165256
720362,-9.83635,1.09213,-0.208367
721366,-9.84353,1.04902,-0.179626
722366,-9.82916,1.04902,-0.215552
723375,-9.8579,0.998723,-0.158071
724375,-9.86509,1.07776,-0.301772
725378,-9.8579,1.02028,-0.258662
726385,-9.8579,1.09931,-0.186812
727390,-9.84353,1.03465,-0.229922
728398,-9.80042,1.15679,-0.251477
729414,-9.84353,0.905317,-0.222737
730427,-9.85072,1.12087,-0.165256
731433,-9.86509,1.11368,-0.201182
732437,-9.8579,1.04183,-0.172441
733441,-9.87946,1.07776,-0.208367
734444,-9.87227,0.969983,-0.201182
735447,-9.84353,1.01309,-0.229922
736453,-9.85072,0.969983,-0.273032
737457,-9.82916,1.09931,-0.201182
738462,-9.88664,1.01309,-0.258662
739477,-9.87227,1.08494,-0.273032
740477,-9.87946,0.998723,-0.215552
741478,-9.8076,1.08494,-0.273032
742482,-9.83635,1.0562,-0.244292
743486,-9.87946,1.08494,-0.201182
744490,-9.86509,1.04183,-0.244292
745502,-9.83635,0.991538,-0.316143
746514,-9.80042,1.09213,-0.222737
747517,-9.87227,1.07776,-0.229922
748528,-9.82916,1.0562,-0.150886
749530,-9.85072,1.06339,-0.215552
750534,-9.94412,1.04183,-0.186812
751540,-9.8579,1.0562,-0.229922
752542,-9.8579,1.03465,-0.150886
753548,-9.85072,0.998723,-0.150886
754554,-9.86509,1.08494,-0.172441
755557,-9.81479,1.03465,-0.229922
756565,-9.80042,1.09213,-0.193997
757570,-9.80042,1.00591,-0.172441
758574,-9.8076,1.03465,-0.229922
759585,-9.84353,1.01309,-0.136516
760589,-9.82916,1.07776,-0.323328
761601,-9.84353,1.01309,-0.280217
762607,-9.84353,1.09213,-0.201182
763609,-9.8076,1.02028,-0.251477
764624,-9.82916,1.12087,-0.237107
765624,-9.8579,0.977168,-0.222737
766629,-9.83635,1.04902,-0.258662
767631,-9.82916,1.07776,-0.222737
768635,-9.79323,1.1065,-0.237107
769639,-9.85072,0.977168,-0.251477
770643,-9.83635,1.09931,-0.201182
771657,-9.84353,1.02028,-0.273032
772664,-9.83635,1.03465,-0.193997
773664,-9.87227,0.969983,-0.251477
774668,-9.8579,1.02746,-0.165256
775669,-9.81479,1.04902,-0.215552
776676,-9.8076,1.07776,-0.179626
777680,-9.87227,1.08494,-0.172441
778686,-9.81479,1.03465,-0.172441
779694,-9.82197,1.12087,-0.208367
780709,-9.81479,1.01309,-0.165256
781709,-9.78605,1.09213,-0.208367
782715,-9.87227,1.0562,-0.251477
783718,-9.84353,1.03465,-0.280217
784722,-9.85072,1.07057,-0.244292
785726,-9.8076,0.962798,-0.222737
786732,-9.8579,1.14961,-0.193997
787735,-9.78605,1.07776,-0.186812
788739,-9.88664,1.12087,-0.172441
789744,-9.88664,0.969983,-0.201182
790744,-9.83635,1.08494,-0.186812
791745,-9.85072,1.00591,-0.215552
792749,-9.84353,1.06339,-0.222737
793755,-9.87946,1.01309,-0.265847
794767,-9.84353,1.07057,-0.237107
795773,-9.82916,0.962798,-0.215552
796777,-9.84353,1.06339,-0.258662
797782,-9.85072,1.01309,-0.273032
798782,-9.85072,1.06339,-0.229922
799786,-9.84353,1.09931,-0.193997
800790,-9.85072,1.04902,-0.229922
801800,-9.81479,1.02028,-0.237107
802804,-9.82197,1.02746,-0.222737
803808,-9.85072,1.08494,-0.179626
804814,-9.86509,1.01309,-0.251477
805831,-9.85072,1.0562,-0.229922
806835,-9.87946,1.00591,-0.158071
807839,-9.83635,1.03465,-0.244292
808840,-9.80042,1.04902,-0.208367
809846,-9.8076,1.04183,-0.165256
810852,-9.8579,1.08494,-0.208367
811860,-9.82197,1.03465,-0.193997
812862,-9.81479,1.04183,-0.208367
813866,-9.81479,1.02746,-0.186812
814868,-9.88664,1.0562,-0.136516
815874,-9.87946,1.02028,-0.222737
816880,-9.82916,1.07776,-0.179626
817892,-9.8579,1.00591,-0.114961
818909,-9.88664,1.15679,-0.179626
819912,-9.82916,0.984353,-0.222737
820916,-9.83635,1.11368,-0.244292
821924,-9.92975,1.02028,-0.229922
822924,-9.85072,1.06339,-0.222737
823927,-9.8579,1.03465,-0.208367
824931,-9.83635,1.07776,-0.280217
825935,-9.8076,1.02028,-0.215552
826943,-9.80042,1.09213,-0.237107
827948,-9.87227,1.09931,-0.201182
828950,-9.82197,1.02746,-0.215552
829953,-9.78605,1.12087,-0.208367
830959,-9.94412,1.0562,-0.208367
831964,-9.85072,1.15679,-0.122146
832968,-9.84353,0.955613,-0.186812
833972,-9.87946,1.12087,-0.193997
834978,-9.87227,0.984353,-0.229922
835982,-9.86509,1.06339,-0.244292
836990,-9.8579,1.03465,-0.244292
837990,-9.87227,1.02028,-0.158071
839005,-9.89383,1.04902,-0.172441
840005,-9.81479,1.07776,-0.323328
841007,-9.82916,1.07776,-0.215552
842017,-9.78605,1.07776,-0.215552
843020,-9.81479,1.04902,-0.244292
844022,-9.86509,1.09931,-0.0934058
845026,-9.87227,0.955613,-0.229922
846038,-9.87227,1.04902,-0.287402
847044,-9.85072,1.07057,-0.251477
848048,-9.77168,1.07057,-0.251477
849058,-9.81479,0.998723,-0.229922
850060,-9.84353,1.03465,-0.237107
851094,0.229922,11.5033,-190.347
852095,-9.90101,1.11368,-0.179626
853099,-9.86509,1.09213,-0.107776
854103,-9.82916,1.0562,-0.186812
855107,-9.83635,0.991538,-0.244292
856113,-9.84353,1.04183,-0.287402
857115,-9.92975,1.00591,-0.0431104
858119,-9.87946,1.02028,-0.301772
859121,-9.81479,1.11368,-0.172441
860122,-9.79323,0.984353,-0.100591
861130,-9.87227,1.02028,-0.229922
862132,-9.77168,1.0562,-0.251477
863136,-9.84353,1.04183,-0.0790356
864142,-9.82916,1.09931,-0.280217
865150,-9.87227,0.977168,-0.129331
866151,-9.8579,1.02028,-0.222737
867155,-9.8579,1.09213,-0.330513
868159,-9.85072,1.04183,-0.107776
869159,-9.83635,1.0562,-0.352068
870162,-9.82197,1.12087,-0.387993
871171,-9.8579,0.962798,0.0287402
872175,-9.85072,1.07057,-0.150886
873175,-9.8579,1.12087,-0.258662
874178,-9.82197,0.998723,0.0646655
875184,-9.87946,0.977168,-0.0502954
876192,-9.86509,1.07057,-0.0718506
877204,-9.8579,1.07057,-0.150886
878208,-9.87946,1.04902,-0.280217
879213,-9.85072,1.12087,-0.179626
880216,-9.8076,1.02028,-0.222737
881220,-9.79323,1.03465,-0.258662
882223,-9.8579,1.00591,-0.287402
883229,-9.80042,1.01309,-0.0143701
884233,-9.81479,1.07776,-0.100591
885237,-9.91538,1.07057,-0.186812
886247,-9.82916,1.09931,-0.193997
887251,-9.79323,1.08494,-0.251477
888255,-9.81479,1.08494,-0.330513
889259,-9.82197,1.06339,-0.222737
890260,-9.77168,1.02028,-0.107776
891264,-9.8579,1.03465,-0.158071
892268,-9.83635,1.08494,-0.301772
893272,-9.82197,1.04902,-0.445474
894277,-9.8076,1.14242,-0.323328
895278,-9.91538,1.04902,-0.387993
896281,-9.80042,1.11368,-0.308958
897285,-9.85072,1.11368,-0.186812
898291,-9.84353,1.07057,-0.229922
899295,-9.77886,1.0562,-0.237107
900307,-9.82916,1.07057,-0.330513
901330,-9.9082,1.07776,-0.323328
902334,-9.82916,1.07776,-0.201182
903338,-9.84353,1.04902,-0.431104
904342,-9.85072,1.07776,-0.287402
905350,-9.82916,1.04902,-0.229922
906354,-9.83635,1.04183,-0.172441
907358,-9.82197,1.00591,-0.143701
908363,-9.82916,1.01309,-0.179626
909367,-9.81479,1.06339,-0.222737
910369,-9.86509,1.07776,-0.273032
911372,-9.78605,1.11368,-0.172441
912378,-9.90101,1.01309,-0.215552
913381,-9.83635,1.07776,-0.244292
914384,-9.82197,1.01309,-0.186812
915388,-9.87946,1.04183,-0.208367
916396,-9.82197,1.01309,-0.186812
917400,-9.8076,1.04902,-0.201182
918403,-9.87227,1.08494,-0.222737
919407,-9.8579,1.07057,-0.244292
920411,-9.87227,1.08494,-0.229922
921427,-9.8076,1.04183,-0.287402
922435,-9.82916,1.09213,-0.179626
923443,-9.84353,1.06339,-0.237107
924446,-9.83635,1.03465,-0.380808
925448,-9.80042,0.977168,-0.143701
926456,-9.89383,1.0562,-0.208367
927462,-9.81479,1.04183,-0.323328
928464,-9.84353,1.08494,-0.165256
929468,-9.81479,1.09213,-0.237107
930470,-9.85072,1.06339,-0.273032
931483,-9.81479,1.0562,-0.165256
932495,-9.77168,1.01309,-0.193997
933499,-9.8579,1.08494,-0.179626
934502,-9.87227,1.0562,-0.229922
935506,-9.83635,1.04183,-0.150886
936512,-9.92975,1.06339,-0.273032
937514,-9.87946,1.0562,-0.229922
938520,-9.85072,1.06339,-0.186812
939520,-9.8076,1.06339,-0.258662
940524,-9.82916,0.998723,-0.258662
941528,-9.81479,1.07776,-0.179626
942533,-9.88664,1.07057,-0.251477
943536,-9.82197,1.03465,-0.179626
944540,-9.89383,1.01309,-0.251477
945546,-9.82197,1.04902,-0.237107
946553,-9.8076,0.991538,-0.165256
947553,-9.82197,1.06339,-0.208367
948557,-9.78605,1.0562,-0.222737
949569,-9.85072,1.07776,-0.244292
950581,-9.90101,1.06339,-0.229922
951585,-9.88664,0.984353,-0.208367
952590,-9.88664,1.00591,-0.280217
953596,-9.82916,1.03465,-0.222737
954597,-9.8076,1.06339,-0.294587
955601,-9.8579,1.02028,-0.222737
956606,-9.82197,1.08494,-0.186812
957608,-9.82197,1.03465,-0.186812
958612,-9.85072,1.04183,-0.100591
959615,-9.85072,1.00591,-0.150886
960619,-9.84353,1.08494,-0.251477
961627,-9.87227,1.00591,-0.208367
962639,-9.82916,1.07057,-0.237107
963656,-9.87227,1.03465,-0.237107
964656,-9.87946,1.12087,-0.244292
965662,-9.88664,1.0562,-0.208367
966666,-9.86509,1.0562,-0.222737
967666,-9.8579,0.991538,-0.215552
968670,-9.83635,1.04183,-0.165256
969674,-9.88664,1.04183,-0.215552
970678,-9.89383,1.04183,-0.143701
971688,-9.83635,0.984353,-0.172441
972692,-9.85072,1.09213,-0.222737
973700,-9.86509,0.991538,-0.136516
974706,-9.88664,1.01309,-0.143701
975707,-9.90101,0.991538,-0.208367
976715,-9.80042,0.991538,-0.136516
977719,-9.87227,1.00591,-0.158071
978725,-9.8579,1.04902,-0.172441
979726,-9.8076,1.02028,-0.0790356
980739,-9.9082,1.02028,-0.143701
981742,-9.87946,1.07057,-0.215552
982747,-9.87946,1.07776,-0.193997
983750,-9.84353,1.03465,-0.280217
984760,-9.90101,1.03465,-0.294587
985766,-9.87227,1.06339,-0.237107
986773,-9.85072,1.04183,-0.308958
987775,-9.77886,0.646655,-0.452659
988779,-9.95849,0.797541,-0.136516
989785,-9.86509,1.20709,-0.265847
990800,-9.82197,0.919688,-0.258662
991804,-9.87227,1.12087,-0.301772
992808,-9.81479,1.07776,-0.244292
993819,-9.83635,0.991538,-0.287402
994836,-9.79323,1.14242,-0.409548
995840,-9.80042,1.06339,-0.265847
996850,-9.83635,0.962798,-0.323328
997854,-9.93694,0.934058,-0.0862207
998864,-9.80042,1.00591,-0.107776
999866,-9.89383,0.926873,-0.0574805
1000868,-9.84353,1.07776,-0.208367
1001876,-9.85072,1.04183,-0.107776
1002877,-9.84353,1.03465,-0.172441
1003877,-9.82197,1.04183,-0.150886
1004882,-9.87227,1.03465,-0.150886
1005886,-9.81479,1.02028,-0.337698
1006893,-9.82197,1.08494,-0.308958
1007905,-9.79323,0.998723,-0.143701
1008908,-9.9082,1.07057,-0.165256
1009913,-9.88664,1.01309,-0.172441
1010918,-9.84353,1.02028,-0.193997
1011929,-9.8076,0.984353,-0.179626
1012933,-9.85072,1.09213,-0.265847
1013933,-9.88664,0.998723,-0.150886
1014936,-9.8579,1.09213,-0.193997
1015942,-9.86509,1.02746,-0.273032
1016951,-9.82916,1.06339,-0.179626
1017955,-9.79323,1.04902,-0.215552
1018961,-9.84353,1.07776,-0.244292
1019965,-9.84353,1.02746,-0.165256
1020970,-9.89383,1.08494,0.0934058
1021975,-9.92257,1.04183,-0.0790356
1022981,-9.95849,1.07057,0.100591
1023981,-9.84353,0.991538,-0.258662
1024984,-9.8579,1.07057,-0.294587
1025996,-9.8076,1.02028,-0.287402
1027007,-9.8579,1.06339,-0.179626
1028011,-9.87946,1.04183,-0.244292
1029016,-9.8076,1.07776,-0.229922
1030022,-9.86509,1.00591,-0.107776
1031026,-9.83635,0.969983,-0.179626
1032034,-9.9082,1.12805,-0.215552
1033044,-9.8579,1.12087,-0.294587
1034053,-9.90101,1.09931,-0.165256
1035059,-9.84353,1.17116,-0.172441
1036059,-9.87946,1.03465,-0.244292
1037066,-9.84353,1.0562,-0.316143
1038072,-9.85072,1.0562,-0.165256
1039076,-9.87227,0.955613,-0.280217
1040079,-9.84353,1.03465,-0.273032
1041079,-9.82916,1.06339,-0.0790356
1042089,-9.87946,0.977168,-0.136516
1043093,-9.81479,1.04183,-0.179626
1044098,-9.86509,1.09931,-0.165256
1045103,-9.86509,1.00591,-0.265847
1046105,-9.82916,1.04902,-0.136516
1047113,-9.80042,1.06339,-0.122146
1048114,-9.84353,1.06339,-0.0862207
1049120,-9.79323,1.06339,-0.201182
1050121,-9.84353,1.04183,-0.193997
1051127,-9.84353,1.01309,-0.100591
1052136,-9.87227,1.00591,-0.172441
1053146,-9.88664,1.02746,-0.186812
1054151,-9.82197,1.04183,-0.344883
1055156,-9.81479,1.07057,-0.244292
1056156,-9.87227,0.962798,-0.186812
1057161,-9.90101,1.03465,-0.229922
1058165,-9.8579,0.984353,-0.208367
1059168,-9.80042,1.0562,-0.129331
1060174,-9.88664,1.00591,-0.251477
1061179,-9.90101,1.01309,-0.0862207
1062188,-9.82197,1.06339,-0.215552
1063193,-9.84353,1.09213,-0.258662
1064194,-9.85072,1.07057,-0.100591
1065198,-9.83635,1.1065,-0.337698
1066201,-9.8579,1.11368,-0.287402
1067218,-9.82197,1.06339,-0.273032
1068224,-9.75731,1.09931,-0.344883
1069229,-9.83635,1.0562,-0.387993
1070233,-9.87946,1.09213,-0.280217
1071233,-9.84353,1.07776,-0.294587
1072241,-9.9082,0.941243,-0.208367
1073241,-9.8579,0.984353,-0.222737
1074245,-9.84353,1.02746,-0.193997
1075250,-9.91538,1.01309,-0.265847
1076250,-9.82916,1.08494,-0.136516
1077257,-9.84353,1.0562,-0.0574805
1078258,-9.81479,1.07776,-0.186812
1079264,-9.84353,1.0562,-0.193997
1080264,-9.87946,1.09931,-0.158071
1081267,-9.8579,1.09931,-0.215552
1082275,-9.8579,1.04183,-0.201182
1083277,-9.82197,1.09213,-0.201182
1084281,-9.83635,1.03465,-0.215552
1085285,-9.8579,1.03465,-0.265847
1086285,-9.85072,1.08494,-0.179626
1087293,0.229922,11.5033,-190.347
1088294,-9.90101,0.969983,-0.208367
1089296,-9.80042,1.09931,-0.208367
1090302,-9.83635,1.01309,-0.165256
1091306,-9.86509,1.02746,-0.366438
1092308,-9.82916,1.13524,-0.287402
1093313,-9.85072,1.08494,-0.294587
1094319,-9.87227,1.03465,-0.244292
1095325,-9.8579,1.00591,-0.201182
1096330,-9.8579,1.08494,-0.229922
1097334,-9.82197,0.984353,-0.222737
1098336,-9.86509,0.969983,-0.258662
1099341,-9.78605,1.15679,-0.129331
1100345,-9.82916,0.912502,-0.244292
1101355,-9.82916,1.12805,-0.273032
1102363,-9.83635,1.12087,-0.208367
1103365,-9.89383,0.869392,-0.258662
1104369,-9.82916,1.0562,-0.208367
1105375,-9.85072,1.04902,-0.222737
1106399,0.229922,11.5033,-190.347
1107404,-9.79323,1.1999,-0.208367
1108404,-9.79323,1.01309,-0.222737
1109408,-9.89383,0.991538,-0.244292
1110412,-9.83635,1.14242,-0.222737
1111420,-9.83635,0.998723,-0.158071
1112424,-9.80042,1.03465,-0.193997
1113427,-9.86509,1.13524,-0.251477
1114427,-9.82916,1.02028,-0.201182
1115431,-9.8076,1.04902,-0.308958
1116441,-9.85072,1.08494,-0.258662
1117457,-9.84353,0.948428,-0.251477
1118457,-9.85072,1.12087,-0.215552
1119469,-9.87946,1.01309,-0.287402
1120469,-9.8579,1.00591,-0.244292
1121475,-9.85072,1.02028,-0.273032
1122479,-9.8579,1.03465,-0.193997
1123481,-9.85072,0.998723,-0.222737
1124483,-9.8579,1.02028,-0.237107
1125488,-9.84353,1.02746,-0.179626
1126495,-9.84353,1.07776,-0.186812
1127507,-9.83635,1.04183,-0.237107
1128511,-9.87227,1.09213,-0.193997
1129514,-9.83635,1.03465,-0.179626
1130518,-9.82197,1.04183,-0.229922
1131526,-9.82916,1.07057,-0.186812
1132526,-9.87946,1.00591,-0.193997
1133530,-9.81479,1.09931,-0.201182
1134539,-9.80042,1.08494,-0.258662
1135540,-9.87227,1.0562,-0.258662
1136547,-9.84353,1.04902,-0.208367
1137552,-9.88664,1.09931,-0.244292
1138571,-9.83635,1.08494,-0.287402
1139574,-9.88664,1.04902,-0.201182
1140578,-9.8076,1.07776,-0.237107
1141582,-9.83635,0.998723,-0.215552
1142588,-9.82916,1.03465,-0.229922
1143592,-9.82916,0.998723,-0.193997
1144596,-9.85072,1.02746,-0.215552
1145602,-9.82916,0.998723,-0.193997
1146610,-9.82197,1.06339,-0.229922
1147613,-9.86509,1.1065,-0.172441
1148625,-9.8579,0.955613,-0.258662
1149626,-9.83635,1.09213,-0.222737
1150629,-9.86509,1.02028,-0.193997
1151638,-9.90101,0.991538,-0.179626
1152642,-9.86509,1.16398,-0.179626
1153648,-9.87227,0.962798,-0.201182
1154652,-9.89383,0.977168,-0.158071
1155661,-9.8579,1.09213,-0.244292
1156667,-9.88664,0.962798,-0.193997
1157671,-9.87946,1.07776,-0.193997
1158674,-9.85072,1.09213,-0.251477
1159674,-9.88664,1.02028,-0.208367
1160680,-9.84353,1.09213,-0.244292
1161688,-9.83635,1.04183,-0.244292
1162692,-9.86509,0.991538,-0.208367
1163694,-9.87946,1.11368,-0.208367
1164699,-9.86509,0.998723,-0.229922
1165699,-9.83635,1.02746,-0.258662
1166707,-9.89383,1.09213,-0.244292
1167711,-9.8076,1.03465,-0.237107
1168712,-9.82197,1.03465,-0.237107
1169729,-9.88664,1.08494,-0.251477
1170733,-9.79323,0.977168,-0.208367
1171743,-9.83635,1.02746,-0.158071
1172747,-9.85072,1.0562,-0.258662
1173753,-9.82197,1.04183,-0.215552
1174757,-9.84353,1.04902,-0.215552
1175762,-9.81479,1.17835,-0.244292
1176770,-9.82197,1.02746,-0.251477
1177772,-9.8579,1.01309,-0.208367
1178775,-9.81479,1.13524,-0.251477
1179776,-9.87946,1.03465,-0.193997
1180780,-9.79323,1.02746,-0.222737
1181782,-9.78605,1.14961,-0.229922
1182788,-9.81479,1.07057,-0.215552
1183790,-9.8579,1.02746,-0.265847
1184794,-9.81479,1.0562,-0.215552
1185798,-9.84353,1.06339,-0.251477
1186806,-9.83635,1.0562,-0.179626
1187806,-9.8579,1.01309,-0.222737
1188810,-9.82197,1.04902,-0.208367
1189820,-9.84353,1.0562,-0.244292
1190824,-9.83635,1.06339,-0.186812
1191830,-9.86509,1.04902,-0.193997
1192834,-9.87946,1.02746,-0.186812
1193838,-9.80042,1.02746,-0.222737
1194842,-9.87946,1.02746,-0.258662
1195846,-9.83635,1.06339,-0.237107
1196852,-9.82197,1.0562,-0.179626
1197854,-9.9082,1.09931,-0.229922
1198856,-9.86509,1.09931,-0.237107
1199859,-9.78605,0.998723,-0.229922
1200873,-9.82197,1.12087,-0.165256
1201879,-9.82197,1.01309,-0.229922
1202883,-9.85072,1.00591,-0.215552
1203887,-9.87227,1.07776,-0.193997
1204891,-9.87946,0.969983,-0.280217
1205897,-9.85072,1.02028,-0.244292
1206901,-9.79323,1.13524,-0.208367
1207905,-9.85072,0.969983,-0.215552
1208906,-9.85072,0.926873,-0.0431104
1209909,-9.89383,1.13524,-0.0646655
1210912,-9.82916,1.15679,-0.0718506
1211920,-9.82197,0.984353,-0.172441
1212926,-9.87227,1.04902,-0.158071
1213929,-9.82197,1.15679,-0.287402
1214929,-9.8579,0.934058,-0.251477
1215934,-9.82197,1.0562,-0.215552
1216942,-9.8076,1.1065,-0.251477
1217946,-9.78605,1.04183,-0.222737
1218950,-9.85072,1.06339,-0.294587
1219950,-9.82197,1.14961,-0.229922
1220954,-9.77886,1.09931,-0.251477
1221958,-9.83635,1.07776,-0.280217
1222963,-9.88664,1.12087,-0.222737
1223974,-9.85072,0.998723,-0.179626
1224978,-9.90101,1.06339,-0.179626
1225982,-9.83635,1.04902,-0.287402
1226990,-9.87227,1.03465,-0.201182
1227996,-9.79323,1.11368,-0.186812
1229000,-9.82197,1.1065,-0.179626
1230016,-9.85072,1.1065,-0.114961
1231044,0.229922,11.5033,-190.347
1232048,-9.81479,1.00591,-0.258662
1233052,-9.87946,0.991538,-0.150886
1234054,-9.87227,1.03465,-0.258662
1235058,-9.84353,1.02028,-0.280217
1236062,-9.83635,1.11368,-0.193997
1237070,-9.87946,1.01309,-0.258662
1238078,-9.82916,1.07057,-0.165256
1239082,-9.85072,1.12087,-0.179626
1240082,-9.82916,1.04183,-0.301772
1241093,-9.87946,1.1065,-0.150886
1242096,-9.8076,1.09931,-0.172441
1243100,-9.81479,1.01309,-0.229922
1244101,-9.8579,1.04183,-0.186812
1245105,-9.85072,0.984353,-0.215552
1246111,-9.87227,1.15679,-0.222737
1247119,-9.8579,1.09931,-0.208367
1248130,-9.83635,1.19272,-0.179626
1249135,-9.8579,1.04902,-0.323328
1250137,-9.8579,1.02028,-0.251477
1251140,-9.86509,1.19272,-0.237107
1252144,-9.92975,0.869392,-0.380808
1253148,-9.90101,0.869392,-0.215552
1254152,-9.84353,1.09931,-0.158071
1255156,-9.87227,1.06339,-0.244292
1256158,-9.82916,1.08494,-0.280217
1257164,-9.85072,1.12805,-0.294587
1258168,-9.92257,1.0562,-0.229922
1259171,-9.81479,1.08494,-0.222737
1260183,-9.82197,1.11368,-0.265847
1261195,-9.82197,0.998723,-0.229922
1262196,-9.83635,1.02028,-0.273032
1263201,-9.83635,1.03465,-0.201182
1264203,-9.88664,0.912502,-0.222737
1265205,-9.88664,0.912502,-0.265847
1266208,-9.8579,1.04902,-0.158071
1267216,-9.80042,0.977168,-0.201182
1268219,-9.81479,1.11368,-0.251477
1269223,-9.85072,1.11368,-0.244292
1270227,-9.86509,1.11368,-0.308958
1271228,-9.80042,1.0562,-0.215552
1272249,0.229922,11.5033,-190.347
1273249,-9.87227,1.00591,-0.387993
1274253,-9.84353,1.09931,-0.294587
1275259,-9.83635,1.06339,-0.280217
1276263,-9.86509,1.04902,-0.416733
1277271,-9.81479,1.12805,-0.330513
1278280,-9.87946,1.08494,-0.373623
1279285,-9.86509,1.0562,-0.287402
1280287,-9.86509,1.07776,-0.186812
1281291,-9.78605,1.11368,-0.215552
1282303,-9.87946,1.09213,-0.273032
1283307,-9.90101,0.991538,-0.273032
1284311,-9.82916,1.09931,-0.229922
1285314,-9.87946,1.04183,-0.265847
1286318,-9.90101,1.06339,-0.222737
1287326,-9.82197,1.1065,-0.316143
1288330,-9.86509,1.04902,-0.308958
1289332,-9.85072,1.07057,-0.165256
1290347,-9.89383,0.919688,-0.179626
1291357,-9.87227,1.02028,-0.165256
1292359,-9.83635,1.12087,-0.186812
1293362,-9.90101,0.984353,-0.150886
1294367,-9.85072,1.04902,-0.122146
1295369,-9.8579,1.04902,-0.100591
1296373,-9.8579,1.0562,0.0502954
1297381,-9.8579,0.998723,-0.0287402
1298385,-9.82197,1.07057,0.0215552
1299385,-9.8579,1.07057,-0.100591
1300389,-9.92257,1.0562,-0.193997
1301392,-9.87227,1.02028,-0.265847
1302396,-9.81479,1.16398,-0.438289
1303399,-9.88664,1.0562,-0.0287402
1304406,-9.84353,0.955613,-0.323328
1305407,-9.83635,1.08494,-0.107776
1306411,-9.82197,1.15679,0.165256
1307413,-9.87227,1.07776,-0.229922
1308419,-9.88664,1.02746,-0.114961
1309430,-9.8076,1.07057,-0.0934058
1310434,-9.88664,1.02028,-0.129331
1311438,-9.84353,1.07057,-0.0287402
1312448,-9.85072,1.0562,-0.0862207
1313460,-9.82916,0.969983,-0.222737
1314464,-9.75012,1.08494,-0.193997
1315465,-9.87227,1.00591,-0.201182
1316469,-9.83635,1.1065,-0.294587
1317477,-9.8076,1.09213,-0.229922
1318481,-9.84353,1.07057,-0.215552
1319483,-9.85072,1.03465,-0.366438
1320487,-9.82916,1.07776,-0.222737
1321491,-9.8579,0.912502,-0.201182
1322493,-9.84353,1.09931,-0.179626
1323498,-9.9082,1.01309,-0.0934058
1324498,-9.87227,1.04183,-0.158071
1325500,-9.87946,1.12805,-0.186812
1326504,-9.85072,1.04902,-0.172441
1327514,-9.86509,0.890947,-0.287402
1328523,-9.8579,1.04183,-0.193997
1329526,-9.87227,0.962798,-0.186812
